customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C01610,Male,0,Yes,Yes,38,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,58.45,2197.17,Yes
C01611,Male,0,Yes,No,59,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Mailed check,69.59,4054.51,No
C01612,Female,0,No,Yes,43,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Credit card,51.19,2254.82,No
C01613,Female,0,No,No,4,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer,62.71,181.17,No
C01614,Male,0,No,No,5,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,75.3,321.42,Yes
C01615,Female,0,No,Yes,68,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,47.72,3298.85,No
C01616,Male,1,Yes,No,45,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,52.19,2349.05,No
C01617,Male,0,No,No,25,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,57.38,1400.72,Yes
C01618,Male,0,Yes,No,11,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,61.56,697.64,Yes
C01619,Female,0,Yes,No,29,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card,43.05,1271.64,No
C01620,Male,0,Yes,No,34,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,61.91,2064.96,No
C01621,Male,0,No,No,14,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,No,Credit card,61.61,846.55,No
C01622,Female,0,Yes,No,24,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer,68.77,1676.77,Yes
C01623,Female,0,Yes,Yes,59,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,51.32,3003.37,No
C01624,Female,0,No,No,39,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Bank transfer,61.25,2397.21,Yes
C01625,Female,0,Yes,No,26,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,42.92,1158.66,No
C01626,Male,0,No,No,43,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer,45.39,1880.0,Yes
C01627,Male,0,No,No,36,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,52.3,1872.56,Yes
C01628,Male,0,No,No,39,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card,63.32,2477.33,No
C01629,Male,1,Yes,No,61,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,60.18,3617.22,No
C01630,Female,0,No,No,16,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,65.89,1038.35,Yes
C01631,Male,0,No,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer,66.08,3930.05,No
C01632,Male,0,No,No,6,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,69.99,398.81,Yes
C01633,Female,1,No,No,56,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card,42.22,2319.79,Yes
C01634,Male,0,Yes,No,8,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer,43.76,384.0,Yes
C01635,Male,0,No,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,18.0,499.34,No
C01636,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,59.36,4212.49,No
C01637,Male,0,No,No,27,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,70.95,1912.7,Yes
C01638,Male,0,Yes,No,46,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card,44.77,2090.27,No
C01639,Male,0,No,Yes,41,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer,62.59,2575.03,No
C01640,Female,0,Yes,Yes,25,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,70.63,1785.12,Yes
C01641,Female,0,No,No,18,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Bank transfer,43.1,755.02,No
C01642,Male,1,Yes,No,12,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card,60.51,668.6,Yes
C01643,Male,0,Yes,No,51,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,75.1,3848.76,No
C01644,Female,0,Yes,Yes,39,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,49.75,1973.28,No
C01645,Male,0,No,Yes,10,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,53.42,527.46,Yes
C01646,Male,0,Yes,No,54,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,51.98,2833.55,Yes
C01647,Male,1,Yes,No,29,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,No,Credit card,43.55,1252.89,No
C01648,Female,0,Yes,Yes,41,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,No,Bank transfer,65.55,2684.83,No
C01649,Male,0,Yes,No,9,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Credit card,52.99,529.48,No
C01650,Female,0,No,No,63,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card,51.22,3218.11,Yes
C01651,Male,0,Yes,Yes,37,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Credit card,55.07,2027.07,Yes
C01652,Female,0,Yes,Yes,14,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer,68.4,901.5,No
C01653,Female,0,Yes,Yes,72,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Bank transfer,34.43,2499.66,No
C01654,Male,0,No,No,39,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,70.69,2735.61,Yes
C01655,Female,0,Yes,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,18.0,724.42,No
C01656,Male,0,Yes,No,54,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,38.29,2058.21,No
C01657,Female,1,Yes,No,3,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,No,Electronic check,60.75,168.88,No
C01658,Male,0,Yes,No,55,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer,74.93,4117.62,Yes
C01659,Male,0,No,No,33,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,No,Bank transfer,50.46,1663.95,No
C01660,Female,0,Yes,No,71,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,71.4,5104.68,Yes
C01661,Male,0,Yes,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,18.0,387.61,No
C01662,Male,0,No,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,22.52,785.2,No
C01663,Female,0,No,No,50,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card,42.47,2161.65,Yes
C01664,Male,0,No,No,47,Yes,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,45.01,2141.09,Yes
C01665,Male,0,Yes,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,24.11,1123.9,Yes
C01666,Female,0,No,Yes,56,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer,60.79,3447.89,No
C01667,Female,1,Yes,No,57,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,48.63,2732.66,No
C01668,Male,0,No,No,51,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,65.35,3312.32,Yes
C01669,Male,0,Yes,No,54,No,No phone service,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Electronic check,47.37,2533.35,Yes
C01670,Female,0,No,No,28,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card,53.44,1487.28,No
C01671,Female,0,Yes,No,19,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card,74.45,1435.13,Yes
C01672,Male,0,No,No,27,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer,44.6,1170.75,No
C01673,Female,0,Yes,No,48,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer,45.86,2216.36,No
C01674,Male,0,Yes,No,19,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Credit card,43.42,807.37,Yes
C01675,Male,0,Yes,No,51,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card,66.94,3403.53,No
C01676,Male,0,Yes,No,7,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer,48.13,342.92,Yes
C01677,Male,0,Yes,No,29,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Bank transfer,72.92,2165.12,Yes
C01678,Male,1,Yes,No,43,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,65.77,2806.74,No
C01679,Female,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer,80.28,5536.92,Yes
C01680,Female,0,Yes,Yes,58,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,59.07,3393.71,Yes
C01681,Female,0,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,63.03,482.58,Yes
C01682,Female,0,Yes,No,42,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,47.15,1947.68,No
C01683,Male,0,Yes,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,71.65,3016.64,Yes
C01684,Male,0,No,No,13,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,62.25,822.01,No
C01685,Male,0,Yes,Yes,26,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,50.56,1335.17,Yes
C01686,Male,0,No,No,18,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,70.5,1246.39,Yes
C01687,Female,0,Yes,No,42,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer,47.12,1994.28,No
C01688,Male,0,No,No,51,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer,48.45,2474.34,Yes
C01689,Male,0,No,No,16,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,33.09,527.71,No
C01690,Female,0,Yes,No,3,No,No phone service,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,64.51,156.29,Yes
C01691,Female,0,No,Yes,45,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer,54.61,2462.05,Yes
C01692,Female,1,Yes,No,22,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,48.66,1076.07,Yes
C01693,Female,1,Yes,Yes,23,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,45.28,1044.49,Yes
C01694,Male,0,Yes,No,59,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,70.91,4195.69,No
C01695,Male,0,Yes,No,62,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card,75.49,4701.22,Yes
C01696,Female,0,No,No,68,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,47.4,3190.26,No
C01697,Male,1,Yes,No,54,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,53.38,2876.02,Yes
C01698,Male,1,No,No,57,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,69.83,3995.78,Yes
C01699,Male,0,No,No,23,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer,65.95,1508.8,No
C01700,Female,0,Yes,Yes,60,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Electronic check,58.59,3544.18,No
C01701,Male,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Mailed check,59.48,3274.11,No
C01702,Female,0,Yes,No,63,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,51.4,3179.55,Yes
C01703,Male,0,Yes,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.48,1172.06,Yes
C01704,Male,1,No,No,55,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,49.72,2731.09,Yes
C01705,Male,0,Yes,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,22.88,518.91,Yes
C01706,Female,0,No,Yes,26,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,45.35,1171.53,Yes
C01707,Male,1,Yes,No,49,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer,63.15,3056.3,No
C01708,Female,0,Yes,No,63,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card,47.5,3015.09,No
C01709,Female,0,Yes,No,45,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card,48.06,2161.62,Yes
C01710,Female,0,Yes,No,39,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card,68.58,2646.91,Yes
C01711,Male,0,No,Yes,65,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer,76.35,4987.08,No
C01712,Male,0,No,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,23.85,1659.41,Yes
C01713,Male,0,Yes,Yes,56,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,72.67,4062.45,Yes
C01714,Male,0,No,No,9,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,71.11,602.62,Yes
C01715,Female,0,No,Yes,70,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer,47.83,3322.83,Yes
C01716,Female,0,Yes,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,18.0,478.28,Yes
C01717,Female,0,Yes,Yes,45,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,64.01,2902.84,Yes
C01718,Male,0,No,No,26,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,66.53,1679.35,Yes
C01719,Female,0,No,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer,64.79,1812.7,No
C01720,Male,0,No,No,40,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,64.23,2561.69,Yes
C01721,Female,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.85,343.82,Yes
C01722,Male,0,Yes,No,6,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,49.03,301.16,No
C01723,Male,0,Yes,Yes,27,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,48.01,1312.33,No
C01724,Female,0,No,No,38,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card,55.81,2105.02,Yes
C01725,Female,0,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,No,Bank transfer,47.7,3206.67,No
C01726,Female,1,No,Yes,64,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One year,No,Electronic check,43.08,2747.36,Yes
C01727,Female,0,No,Yes,30,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card,38.24,1170.51,Yes
C01728,Male,0,Yes,No,3,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,46.19,161.82,No
C01729,Female,0,No,No,62,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,73.81,4563.3,Yes
C01730,Female,0,No,No,12,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card,63.24,733.06,No
C01731,Female,0,Yes,No,30,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,No,Bank transfer,38.88,1134.7,No
C01732,Male,0,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,18.0,679.9,Yes
C01733,Male,0,No,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,20.32,1223.3,Yes
C01734,Female,0,No,No,38,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,Yes,Bank transfer,43.3,1689.6,Yes
C01735,Male,0,Yes,Yes,15,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,68.61,1032.85,Yes
C01736,Female,0,No,No,18,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer,58.16,1065.29,No
C01737,Male,0,No,No,52,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Mailed check,40.13,2063.35,No
C01738,Male,1,Yes,Yes,29,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Electronic check,50.66,1470.39,Yes
C01739,Male,0,Yes,No,60,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer,71.36,4285.8,Yes
C01740,Male,0,Yes,Yes,21,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,64.08,1341.46,Yes
C01741,Female,0,Yes,No,17,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,No,Mailed check,41.5,704.85,No
C01742,Female,0,Yes,Yes,18,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,No,Credit card,55.64,1005.31,Yes
C01743,Female,0,Yes,No,57,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,77.03,4405.14,Yes
C01744,Male,0,No,No,37,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Electronic check,63.56,2386.79,Yes
C01745,Female,0,No,No,60,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card,49.37,2894.23,Yes
C01746,Female,0,Yes,No,38,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card,78.54,3017.93,Yes
C01747,Female,0,Yes,Yes,12,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card,57.26,635.8,No
C01748,Male,0,No,No,1,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,68.85,78.11,Yes
C01749,Male,1,No,No,58,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,62.95,3721.77,Yes
C01750,Male,0,No,No,3,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,68.19,203.29,Yes
C01751,Female,0,Yes,Yes,63,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Bank transfer,35.24,2225.52,No
C01752,Female,0,Yes,No,21,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,78.67,1642.76,Yes
C01753,Female,0,No,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,18.0,434.02,No
C01754,Male,0,Yes,No,9,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Credit card,69.34,634.93,No
C01755,Male,0,Yes,Yes,55,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,53.45,2919.47,Yes
C01756,Female,0,Yes,No,19,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,63.48,1202.69,No
C01757,Male,0,No,Yes,62,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,59.05,3627.55,No
C01758,Male,0,No,No,39,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,62.2,2422.23,Yes
C01759,Male,0,Yes,No,27,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,69.6,1866.62,Yes
C01760,Male,1,Yes,Yes,46,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Mailed check,37.55,1731.4,No
C01761,Female,0,Yes,No,34,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,54.8,1841.9,No
C01762,Male,0,Yes,Yes,33,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,No,Mailed check,46.77,1536.98,No
C01763,Male,0,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,18.0,900.26,Yes
C01764,Male,0,No,No,20,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,56.2,1126.35,No
C01765,Male,0,Yes,No,40,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,67.43,2705.43,No
C01766,Female,0,Yes,No,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,18.0,1038.77,No
C01767,Female,0,Yes,Yes,31,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card,48.25,1472.15,No
C01768,Male,0,No,No,38,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,63.5,2415.46,Yes
C01769,Male,0,No,Yes,45,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer,69.15,3106.38,No
C01770,Male,0,Yes,No,41,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.75,2931.49,Yes
C01771,Male,0,No,No,9,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,48.33,469.49,Yes
C01772,Male,0,No,No,9,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer,47.75,388.59,Yes
C01773,Male,0,No,Yes,63,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Credit card,56.94,3605.73,Yes
C01774,Female,0,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,21.69,501.71,Yes
C01775,Male,0,No,No,16,No,No phone service,DSL,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,35.38,525.71,Yes
C01776,Female,0,No,Yes,32,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer,50.16,1622.5,Yes
C01777,Female,1,Yes,No,66,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card,36.0,2402.88,No
C01778,Male,0,No,No,14,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,70.25,955.01,Yes
C01779,Female,0,No,No,38,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,49.97,1891.77,Yes
C01780,Female,0,Yes,No,8,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,72.02,581.75,Yes
C01781,Female,0,Yes,No,21,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,54.31,1157.62,Yes
C01782,Female,0,Yes,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.24,1383.79,No
C01783,Female,1,Yes,No,46,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,One year,Yes,Electronic check,56.95,2654.41,Yes
C01784,Female,1,No,Yes,43,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Bank transfer,59.71,2506.65,No
C01785,Male,0,No,No,46,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,No,Mailed check,55.05,2572.01,No
C01786,Female,0,No,No,48,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card,70.6,3405.31,Yes
C01787,Female,0,No,No,70,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,45.84,3190.15,Yes
C01788,Female,0,Yes,No,31,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Bank transfer,39.6,1253.53,Yes
C01789,Male,1,No,Yes,33,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,48.08,1555.21,Yes
C01790,Female,0,No,No,44,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Bank transfer,54.12,2384.73,No
C01791,Male,0,Yes,No,71,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,74.35,5286.01,Yes
C01792,Female,1,No,Yes,8,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,62.92,510.44,Yes
C01793,Male,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer,53.33,81.47,No
C01794,Male,0,No,No,17,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,No,Bank transfer,44.53,742.13,No
